train_loss,val_loss,train_acc,val_acc,precision,recall,f1
0.715567409992218,0.5373650789260864,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.679612398147583,0.531570315361023,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.6443115472793579,0.542103111743927,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.6114093065261841,0.5564953088760376,0.6992210745811462,0.6974071860313416,0.0044254463163188335,0.43781094527363185,0.008762322015334063
0.5756908059120178,0.5699138045310974,0.5444431900978088,0.542113721370697,0.00499520328161699,0.7512437810945274,0.009924416694051922
0.5271541476249695,0.5702565908432007,0.6927846670150757,0.6893674731254578,0.008452346254736228,0.8656716417910447,0.016741232501082406
0.4560599625110626,0.5366508364677429,0.8079562187194824,0.8084744215011597,0.014029312642056587,0.8905472636815921,0.027623456790123457
0.3907930254936218,0.5094912052154541,0.7813290953636169,0.7814067006111145,0.012980769230769231,0.9402985074626866,0.025608021136779353
0.3470398187637329,0.49816977977752686,0.7714768648147583,0.7712544202804565,0.012667366762929903,0.9601990049751243,0.02500485845695407
0.339730441570282,0.4631747603416443,0.7928682565689087,0.7919997572898865,0.013773707362803778,0.9502487562189055,0.027153824282058567
0.3430909216403961,0.40089014172554016,0.8182985782623291,0.8174716234207153,0.015587825088194273,0.945273631840796,0.03066989507667474
0.3193461000919342,0.3204483091831207,0.8503362536430359,0.8489011526107788,0.018296904361586392,0.9203980099502488,0.035880527540729255
0.29780954122543335,0.2747780978679657,0.8707435727119446,0.8697528839111328,0.020620918776492154,0.8955223880597015,0.04031354983202688
0.3065130114555359,0.26610100269317627,0.8779475092887878,0.8772454857826233,0.021855269548324428,0.8955223880597015,0.04266919521156809
0.2919939160346985,0.267457515001297,0.8780690431594849,0.8774430751800537,0.021889821233126595,0.8955223880597015,0.04273504273504273
0.2878880798816681,0.26578065752983093,0.8780272603034973,0.8771390914916992,0.02183670993570302,0.8955223880597015,0.04263382283278068
0.2879309356212616,0.26594072580337524,0.877278745174408,0.876531183719635,0.02173125679101775,0.8955223880597015,0.04243281471004244
0.27516207098960876,0.2764644920825958,0.8743417263031006,0.8733699917793274,0.02142436727486757,0.9054726368159204,0.041858325666973326
0.2780212163925171,0.3033595085144043,0.8650518655776978,0.8633089065551758,0.019980347199475924,0.9104477611940298,0.039102564102564095
0.2677191495895386,0.3329280614852905,0.8565371036529541,0.854387640953064,0.019368723098995694,0.9402985074626866,0.03795561803393915
0.267818808555603,0.34891584515571594,0.8543979525566101,0.8519256114959717,0.019052419354838708,0.9402985074626866,0.03734808813358364
0.2645447552204132,0.3519766628742218,0.8558759689331055,0.8536429405212402,0.019369966357426854,0.945273631840796,0.03796203796203796
0.26261430978775024,0.3348354995250702,0.8631064891815186,0.8610748052597046,0.020180334907685702,0.9353233830845771,0.03950824839760429
