train_loss,val_loss,train_acc,val_acc,precision,recall,f1
0.709455132484436,0.4840565621852875,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.7005305886268616,0.5032307505607605,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.6479201912879944,0.5187950730323792,0.9969489574432373,0.9969452023506165,0.0,0.0,0.0
0.6114354729652405,0.5297251343727112,0.9745013117790222,0.9737681746482849,0.02961135101789019,0.23880597014925373,0.05268935236004391
0.5797303318977356,0.5206708908081055,0.9361943602561951,0.9361074566841125,0.028947987761826312,0.6119402985074627,0.0552808988764045
0.5301903486251831,0.48602885007858276,0.8920551538467407,0.8922611474990845,0.02193225985563576,0.7860696517412935,0.042673869007427416
0.47219181060791016,0.4509151875972748,0.8595197200775146,0.8581112027168274,0.01834862385321101,0.8656716417910447,0.03593556381660471
0.43048399686813354,0.43083760142326355,0.8398229479789734,0.8380345702171326,0.016820702402957487,0.9054726368159204,0.03302785591144179
0.3904799818992615,0.42665672302246094,0.8236711025238037,0.8208760023117065,0.015555741406707369,0.9253731343283582,0.030597137687119594
0.3654226064682007,0.424355685710907,0.8201033473014832,0.8174564838409424,0.015427539799770228,0.9353233830845771,0.030354403810446434
0.3581002950668335,0.41628530621528625,0.8131273984909058,0.810024619102478,0.014908890115958034,0.9402985074626866,0.029352383910545114
0.3385879099369049,0.42812085151672363,0.804327666759491,0.8017569184303284,0.014368902669590865,0.945273631840796,0.02830750893921335
0.33485543727874756,0.45634618401527405,0.7977126836776733,0.79505455493927,0.013905152224824356,0.945273631840796,0.027407140281283805
0.3293944299221039,0.45102494955062866,0.7961700558662415,0.7935651540756226,0.013876780005812264,0.9502487562189055,0.027354099534550664
0.30910733342170715,0.4258718490600586,0.8033435940742493,0.8009969592094421,0.014387947269303201,0.9502487562189055,0.028346690412585338
0.31144440174102783,0.4078827500343323,0.8192826509475708,0.8171221017837524,0.015717092337917484,0.9552238805970149,0.030925344286059434
0.30286118388175964,0.4111698865890503,0.8224058747291565,0.819614589214325,0.015689855553710774,0.9402985074626866,0.030864701559565604
0.29204460978507996,0.408342570066452,0.8267107605934143,0.8242347836494446,0.016096065406234032,0.9402985074626866,0.031650339110776186
0.2846972942352295,0.3916471600532532,0.8330369591712952,0.8306483626365662,0.016696113074204946,0.9402985074626866,0.03280965193993577
0.2787087559700012,0.36909055709838867,0.8400167226791382,0.8376394510269165,0.017314422545588508,0.9353233830845771,0.03399945745546615
0.28656837344169617,0.37056127190589905,0.8404384851455688,0.8383081555366516,0.01729559748427673,0.9303482587064676,0.03395986561336602
0.2624082863330841,0.3734034299850464,0.8410159945487976,0.8390072584152222,0.017279821627647716,0.9253731343283582,0.03392612859097127
0.2708079218864441,0.3725094795227051,0.8434553146362305,0.8411805629730225,0.017512475284813107,0.9253731343283582,0.034374422472740716
0.26433876156806946,0.37182003259658813,0.8465747237205505,0.8444937467575073,0.017879457848697492,0.9253731343283582,0.03508110147114296
0.2648026943206787,0.37020060420036316,0.850419819355011,0.8482932448387146,0.01831970846055353,0.9253731343283582,0.03592814371257485
0.2593013644218445,0.3606819212436676,0.8574489951133728,0.8553451299667358,0.01919702755702343,0.9253731343283582,0.037613751263902935
0.2497999370098114,0.35083043575286865,0.8646149039268494,0.8624274134635925,0.020166973869673643,0.9253731343283582,0.039473684210526314
0.25651776790618896,0.3322373032569885,0.8736768364906311,0.8716222047805786,0.02147168059424327,0.9203980099502488,0.04196438697969831
0.25036245584487915,0.3182355761528015,0.880694568157196,0.8794188499450684,0.0228310502283105,0.9203980099502488,0.04455684007707129
0.25023752450942993,0.30872830748558044,0.8869143724441528,0.8854828476905823,0.02388989872760322,0.9154228855721394,0.04656459572314311
0.24986040592193604,0.31621310114860535,0.8872487545013428,0.8860299587249756,0.024002087138012,0.9154228855721394,0.04677767891191051
0.2413690835237503,0.3224208354949951,0.8862570524215698,0.884768545627594,0.023744999354755453,0.9154228855721394,0.04628930817610063
0.2455824911594391,0.32414618134498596,0.8842281103134155,0.8827623724937439,0.023347290952924756,0.9154228855721394,0.04553328384063351
0.25317269563674927,0.3097524344921112,0.8871233463287354,0.8851028680801392,0.023812605150770026,0.9154228855721394,0.04641775983854692
0.23409004509449005,0.29022932052612305,0.8913978338241577,0.8892063498497009,0.02467480219927585,0.9154228855721394,0.04805432227735701
0.2222614288330078,0.2692710757255554,0.8968919515609741,0.8946928381919861,0.02566271855611957,0.9054726368159204,0.049910873440285206
0.23275333642959595,0.24834893643856049,0.9038565158843994,0.901759922504425,0.027320754716981133,0.900497512437811,0.05303252270729564
0.23021300137043,0.23841169476509094,0.9081804156303406,0.9065017104148865,0.02867099635672422,0.900497512437811,0.05557261283389622
0.22467488050460815,0.24122615158557892,0.9081689715385437,0.9060305953025818,0.028679483138985187,0.9054726368159204,0.055597983809378346
0.22613409161567688,0.24969598650932312,0.9060944318771362,0.9043436050415039,0.02833255921969345,0.9104477611940298,0.05495495495495495
0.2229391634464264,0.25135791301727295,0.9060906767845154,0.9044955968856812,0.028376492479454177,0.9104477611940298,0.055037593984962406
0.22521156072616577,0.2501513957977295,0.9077890515327454,0.9065017104148865,0.02911853141319829,0.9154228855721394,0.05644171779141104
0.22272361814975739,0.2547858953475952,0.9053725600242615,0.9045107960700989,0.028673279603223807,0.9203980099502488,0.05561400871787164
0.22583088278770447,0.24768207967281342,0.9069189429283142,0.9058482050895691,0.029069767441860465,0.9203980099502488,0.05635948210205635
0.21356962621212006,0.23545320332050323,0.909468412399292,0.9087358117103577,0.029812054439403757,0.9154228855721394,0.05774360583712537
0.21759749948978424,0.23073440790176392,0.9098901748657227,0.9093437194824219,0.029853181076672106,0.9104477611940298,0.05781077238982783
0.22084608674049377,0.2431470900774002,0.9056043028831482,0.9046019315719604,0.028407326917106488,0.9104477611940298,0.055095589342164686
0.21292953193187714,0.24705390632152557,0.9046924114227295,0.9037052989006042,0.028294633246194065,0.9154228855721394,0.0548926014319809
0.2145085483789444,0.2366144210100174,0.9085489511489868,0.9077783226966858,0.029510825982357658,0.9154228855721394,0.05717837165941579
0.21345017850399017,0.22193120419979095,0.9158022403717041,0.9157724976539612,0.03206588400210268,0.9104477611940298,0.06194989844278944
0.21493785083293915,0.21842755377292633,0.9208366274833679,0.9206662774085999,0.033983286908077996,0.9104477611940298,0.06552094522019335
0.2131376713514328,0.22052213549613953,0.923595130443573,0.9231587648391724,0.03505075656004597,0.9104477611940298,0.06750276650682405
0.20471279323101044,0.22564634680747986,0.9230213761329651,0.9225204586982727,0.034771043131293936,0.9104477611940298,0.06698389458272327
0.21049657464027405,0.22617727518081665,0.9236559271812439,0.9229155778884888,0.03476599808978032,0.9054726368159204,0.06696100073583516
0.20536422729492188,0.22503668069839478,0.9238649010658264,0.922611653804779,0.0346336822074215,0.9054726368159204,0.06671554252199413
0.19594086706638336,0.22461725771427155,0.9234469532966614,0.9218061566352844,0.03446327683615819,0.9104477611940298,0.06641262928688078
0.2021922767162323,0.21345850825309753,0.9257950782775879,0.9240098595619202,0.035610605767369845,0.9154228855721394,0.06855439642324888
0.19345079362392426,0.195139542222023,0.9302670955657959,0.9290099740028381,0.03784119106699752,0.9104477611940298,0.07266229898749256
0.20169205963611603,0.18347731232643127,0.9327481985092163,0.9317000508308411,0.039080953403478634,0.9054726368159204,0.07492795389048992
0.20231440663337708,0.1883392482995987,0.9302328824996948,0.9289491772651672,0.03761885076477883,0.9054726368159204,0.07223655487199841
0.18811723589897156,0.20049959421157837,0.9250351190567017,0.9236602783203125,0.035273708558211256,0.9104477611940298,0.06791612544071256
0.19809718430042267,0.20915421843528748,0.9202249050140381,0.9186753630638123,0.03334541500543675,0.9154228855721394,0.0643469137961182
0.19005554914474487,0.20845377445220947,0.9196891784667969,0.9181433916091919,0.033135242211417254,0.9154228855721394,0.06395550921098367
0.1979224532842636,0.21384184062480927,0.9192484617233276,0.9174138903617859,0.033184656556645854,0.9253731343283582,0.06407165001722356
0.19030143320560455,0.21204020082950592,0.9208100438117981,0.9189184904098511,0.03361191860465116,0.9203980099502488,0.06485539000876424
0.19437286257743835,0.20746751129627228,0.9221360683441162,0.9204534888267517,0.03424023690542291,0.9203980099502488,0.06602426837972876
0.19183802604675293,0.20460808277130127,0.9231505990028381,0.9215021729469299,0.034857571214392806,0.9253731343283582,0.0671843958822467
0.19114205241203308,0.20831993222236633,0.9226148128509521,0.92116779088974,0.03488805970149254,0.9303482587064676,0.06725409099082899
0.19133880734443665,0.21387149393558502,0.9224134683609009,0.9208030700683594,0.03455964325529543,0.9253731343283582,0.06663084363245567
0.18006236851215363,0.21536166965961456,0.923009991645813,0.9214869737625122,0.03485103991006183,0.9253731343283582,0.06717226435536294
0.19404597580432892,0.20688723027706146,0.9268247485160828,0.9254688620567322,0.03665024630541872,0.9253731343283582,0.0705079605761941
0.1859712451696396,0.19402477145195007,0.9314335584640503,0.9300434589385986,0.038767812238055324,0.9203980099502488,0.07440176955560024
0.1842959076166153,0.1888197511434555,0.9337018728256226,0.9321103692054749,0.03990509059534081,0.9203980099502488,0.07649369443870167
0.18619674444198608,0.1923210322856903,0.9337018728256226,0.9319736361503601,0.03982777179763186,0.9203980099502488,0.07635163021048287
0.1865825206041336,0.19012273848056793,0.934773325920105,0.9334326386451721,0.040668278742580784,0.9203980099502488,0.07789473684210525
0.18010951578617096,0.185703307390213,0.9359170198440552,0.9348308444023132,0.041301907968574636,0.9154228855721394,0.07903780068728522
0.1837274432182312,0.18505343794822693,0.9369961023330688,0.9357427358627319,0.04186575654152446,0.9154228855721394,0.08006962576153176
0.18550843000411987,0.1878407597541809,0.936874508857727,0.9353019595146179,0.041383989145183174,0.9104477611940298,0.0791693705386113
0.1830739676952362,0.18157945573329926,0.9382803440093994,0.9367609620094299,0.04230235783633842,0.9104477611940298,0.08084824387011266
0.18356333673000336,0.17758111655712128,0.9374824166297913,0.9363506436347961,0.04225028702640643,0.9154228855721394,0.08077260755048289
0.18344873189926147,0.18452195823192596,0.9337056875228882,0.9323991537094116,0.040268456375838924,0.9253731343283582,0.07717842323651453
0.18118177354335785,0.19307397305965424,0.9305900931358337,0.9288124442100525,0.03831101956745623,0.9253731343283582,0.07357594936708861
0.18084466457366943,0.1919577717781067,0.9309092164039612,0.9293443560600281,0.03858921161825726,0.9253731343283582,0.07408882692690699
0.1735469549894333,0.18519848585128784,0.9331167340278625,0.9314112663269043,0.039709649871904354,0.9253731343283582,0.07615148413510747
0.1779990941286087,0.18311874568462372,0.9347201585769653,0.9330222606658936,0.04062909567496723,0.9253731343283582,0.0778405524168236
0.175498828291893,0.18277426064014435,0.9359208345413208,0.9341773390769958,0.041314971123944916,0.9253731343283582,0.07909844779927706
0.17845866084098816,0.1956978440284729,0.93212890625,0.9304234385490417,0.03916614024005054,0.9253731343283582,0.07515151515151516
0.17343878746032715,0.20806081593036652,0.9286599159240723,0.9270038604736328,0.037208366854384556,0.9203980099502488,0.07152522714092403
0.16635428369045258,0.2113378793001175,0.9278050065040588,0.9262287616729736,0.037014925373134326,0.9253731343283582,0.07118254879448908
0.17745277285575867,0.21133427321910858,0.928842306137085,0.9270038604736328,0.03739445114595899,0.9253731343283582,0.0718840579710145
0.1788252592086792,0.20418505370616913,0.9329761862754822,0.9307121634483337,0.039128595600676816,0.9203980099502488,0.0750659362953946
0.1812683790922165,0.18636122345924377,0.939302384853363,0.9378096461296082,0.043417038253931,0.9203980099502488,0.08292245629762438
0.1746213138103485,0.17207197844982147,0.9432159066200256,0.942019522190094,0.04597989949748744,0.9104477611940298,0.08753886629992824
0.17331671714782715,0.1659880429506302,0.9439796209335327,0.9428706169128418,0.046636085626911315,0.9104477611940298,0.08872727272727272
0.18493343889713287,0.1742895543575287,0.9404422640800476,0.9390407204627991,0.04382183908045977,0.9104477611940298,0.0836189170664839
0.17013293504714966,0.1877778172492981,0.9353547096252441,0.9336150288581848,0.04037061548643282,0.9104477611940298,0.07731305449936628
0.177509143948555,0.19252881407737732,0.9326798319816589,0.9309097528457642,0.03904095056227456,0.9154228855721394,0.07488807488807489
0.1699259728193283,0.18500447273254395,0.9335309267044067,0.9322167634963989,0.03956756756756757,0.9104477611940298,0.07583920430998758
0.1700282245874405,0.17828761041164398,0.9362210035324097,0.9352107644081116,0.041327913279132794,0.9104477611940298,0.07906675307841868
0.17204922437667847,0.1777559369802475,0.9372012615203857,0.9358643293380737,0.04173318129988598,0.9104477611940298,0.07980811164413432
0.1660560667514801,0.18223364651203156,0.9354268908500671,0.9339341521263123,0.040965456155890166,0.9203980099502488,0.07843968624125502
0.17324335873126984,0.18325546383857727,0.9345757961273193,0.9331134557723999,0.04068241469816273,0.9253731343283582,0.07793840351979887
0.17402993142604828,0.1878259778022766,0.9326456189155579,0.9313504695892334,0.03967576791808874,0.9253731343283582,0.07608917979136838
0.16995669901371002,0.19059449434280396,0.931889533996582,0.9306057691574097,0.03926535782140595,0.9253731343283582,0.07533414337788578
0.1609397679567337,0.18880216777324677,0.9338652491569519,0.932490348815918,0.04052004333694475,0.9303482587064676,0.07765780730897011
0.16775214672088623,0.18964777886867523,0.9361259937286377,0.9345572590827942,0.04154567790931427,0.9253731343283582,0.079521162890124
0.16133765876293182,0.1894594132900238,0.9380523562431335,0.936578631401062,0.04281767955801105,0.9253731343283582,0.08184818481848184
0.16932471096515656,0.1881611943244934,0.9389984607696533,0.9377488493919373,0.04380416959475287,0.9303482587064676,0.083668903803132
0.1681736558675766,0.18963578343391418,0.9388882517814636,0.9376880526542664,0.0439766081871345,0.9353233830845771,0.08400357462019661
0.16103684902191162,0.19869659841060638,0.9357802271842957,0.934116542339325,0.041685144124168516,0.9353233830845771,0.07981320314158352
0.15882083773612976,0.20214657485485077,0.9339868426322937,0.9324447512626648,0.04069264069264069,0.9353233830845771,0.07799211781788011
0.16892528533935547,0.19435307383537292,0.9357650279998779,0.9338277578353882,0.041307709299757016,0.9303482587064676,0.07910321489001691
0.1618005633354187,0.180747851729393,0.939876139163971,0.937870442867279,0.04345783415550857,0.9203980099502488,0.08299685957828623
0.16440898180007935,0.17085234820842743,0.9433413147926331,0.9414116144180298,0.04574838388861263,0.9154228855721394,0.08714184229220934
0.15549688041210175,0.1636228710412979,0.9445837736129761,0.9430378079414368,0.04653541293786755,0.9054726368159204,0.08852140077821011
0.16508348286151886,0.16471073031425476,0.942828357219696,0.9409860372543335,0.0454320987654321,0.9154228855721394,0.08656786638438015
0.16184920072555542,0.16971057653427124,0.9405638575553894,0.9388887286186218,0.0441527446300716,0.9203980099502488,0.08426326577089502
0.16082923114299774,0.17803694307804108,0.9376230239868164,0.9359707236289978,0.04242700729927007,0.9253731343283582,0.08113413304252998
0.15495392680168152,0.1762182116508484,0.9381055235862732,0.9364874362945557,0.04275862068965517,0.9253731343283582,0.08174027686222808
0.16262175142765045,0.16883264482021332,0.9415403008460999,0.9399373531341553,0.045112781954887216,0.9253731343283582,0.08603145235892691
0.16676296293735504,0.17221777141094208,0.9418746829032898,0.9400437474250793,0.04496840058337385,0.9203980099502488,0.08574739281575898
0.1598382294178009,0.17431782186031342,0.9410691857337952,0.9397246241569519,0.044740024183796856,0.9203980099502488,0.0853321033210332
0.15836027264595032,0.17063724994659424,0.9408981800079346,0.9396030306816101,0.04465363263335747,0.9203980099502488,0.08517495395948435
0.15730394423007965,0.16709299385547638,0.9415403008460999,0.9403173327445984,0.045166015625,0.9203980099502488,0.08610658599022573
0.15356796979904175,0.17007049918174744,0.941118597984314,0.9398766160011292,0.044848484848484846,0.9203980099502488,0.08552935737401757
0.1625649333000183,0.17846481502056122,0.94126296043396,0.9398766160011292,0.044848484848484846,0.9203980099502488,0.08552935737401757
0.15649551153182983,0.18065449595451355,0.9424294233322144,0.9411380290985107,0.045769421078673926,0.9203980099502488,0.08720245109592271
0.15294058620929718,0.17854587733745575,0.9437402486801147,0.942308247089386,0.0464294726217512,0.9154228855721394,0.08837656099903937
0.15574337542057037,0.17056512832641602,0.946833074092865,0.9453631043434143,0.04867021276595745,0.9104477611940298,0.09240090886139865
0.16030849516391754,0.16955530643463135,0.9483414888381958,0.9465485215187073,0.049701249321021185,0.9104477611940298,0.09425701776976565
0.16991600394248962,0.168121799826622,0.9488202333450317,0.9472628235816956,0.050591146549353865,0.9154228855721394,0.0958832725377801
0.16875316202640533,0.15689502656459808,0.9507238268852234,0.9488586187362671,0.051587301587301584,0.9054726368159204,0.09761330115312415
