train_loss,val_loss,train_acc,val_acc,precision,recall,f1
0.7102696895599365,0.5681372284889221,0.6971135139465332,0.6968402862548828,0.000556454876568191,0.05472636815920398,0.0011017076468526215
0.6860102415084839,0.5559554696083069,0.5817182064056396,0.5800872445106506,0.0014178724641896313,0.19402985074626866,0.0028151730609593246
0.6463431715965271,0.5462188720703125,0.55089271068573,0.5495083332061768,0.002702702702702703,0.39800995024875624,0.0053689473507600415
0.6123034954071045,0.5389758348464966,0.5219061374664307,0.5204188823699951,0.004112102233187828,0.6467661691542289,0.00817224579600817
0.5876060724258423,0.5183773040771484,0.8836320638656616,0.8847211599349976,0.01939599062744077,0.7412935323383084,0.0378028669288342
0.5472622513771057,0.4757026433944702,0.8863487243652344,0.8882471919059753,0.02064343163538874,0.7661691542288557,0.04020362876909019
0.49600949883461,0.41040322184562683,0.866317629814148,0.8683830499649048,0.018335041567019702,0.8009950248756219,0.03584947673124026
0.4500548243522644,0.34904617071151733,0.838208794593811,0.8419228792190552,0.016679302501895376,0.8756218905472637,0.03273505068353018
0.41093340516090393,0.32592350244522095,0.8143895864486694,0.81891268491745,0.01555004135649297,0.9353233830845771,0.03059148970791636
0.39225608110427856,0.32764357328414917,0.8058786392211914,0.810629665851593,0.015262949782522735,0.9601990049751243,0.03004826405106648
0.34213361144065857,0.32611533999443054,0.8154914379119873,0.8192926645278931,0.01606359195164362,0.9651741293532339,0.03160123798664277
0.34985995292663574,0.3130797743797302,0.8338583111763,0.8379865288734436,0.017974006820905154,0.9701492537313433,0.03529411764705883
0.3250313997268677,0.28398123383522034,0.8565946817398071,0.8602823615074158,0.020273154075970978,0.945273631840796,0.0396949754517915
0.3223016560077667,0.2598167955875397,0.8710898160934448,0.8740671873092651,0.02188054405677114,0.9203980099502488,0.04274491682070241
0.33014458417892456,0.2712783217430115,0.865014374256134,0.8682766556739807,0.021370420624151967,0.9402985074626866,0.041791044776119404
0.3207581639289856,0.279173880815506,0.8554282188415527,0.8584433794021606,0.01991360236013065,0.9402985074626866,0.03900123813454396
0.30577871203422546,0.2773933708667755,0.8500062823295593,0.8536559343338013,0.01946992864424057,0.9502487562189055,0.03815802617121167
0.3096156716346741,0.294382780790329,0.8427833914756775,0.8455096483230591,0.018461241059346607,0.9502487562189055,0.03621882999905186
0.30054470896720886,0.31805455684661865,0.8369967341423035,0.8397343158721924,0.017897091722595078,0.9552238805970149,0.03513587702443041
0.2808261513710022,0.3373560905456543,0.8331857919692993,0.8362995386123657,0.01752784371006025,0.9552238805970149,0.034424025100851637
0.28424564003944397,0.3538067936897278,0.8305451273918152,0.8338221907615662,0.017357676050004496,0.9601990049751243,0.03409893992932862
0.28024980425834656,0.3643980026245117,0.8300701975822449,0.8335334658622742,0.01741472172351885,0.9651741293532339,0.03421215060400317
0.267475426197052,0.3702079653739929,0.833846926689148,0.8376977443695068,0.017942583732057416,0.9701492537313433,0.035233535098021504
0.28731438517570496,0.3762485682964325,0.8385811448097229,0.8425003886222839,0.018297307546454304,0.9601990049751243,0.03591031723881291
0.2667677402496338,0.3692731261253357,0.8455570340156555,0.8504034876823425,0.019150209455415918,0.9552238805970149,0.037547667937811675
0.2647305130958557,0.3491712212562561,0.8535018563270569,0.8580482602119446,0.020161713745668382,0.9552238805970149,0.03948992184286303
0.25333911180496216,0.323140025138855,0.8630386590957642,0.8667568564414978,0.021345552078676798,0.9502487562189055,0.04175319707071811
0.25205737352371216,0.31504055857658386,0.8670357465744019,0.870769202709198,0.02199447259327499,0.9502487562189055,0.04299380979178391
0.244158074259758,0.31843724846839905,0.8683047890663147,0.8726081848144531,0.022305266845731635,0.9502487562189055,0.04358740301232313
0.2561487853527069,0.32301798462867737,0.8694142699241638,0.8734136819839478,0.02233192289609779,0.945273631840796,0.04363302330922035
0.25557857751846313,0.33035749197006226,0.8681641817092896,0.8723801970481873,0.022043386983904827,0.9402985074626866,0.043076923076923075
0.24667862057685852,0.3313494324684143,0.8687607049942017,0.8732464909553528,0.022190912293060937,0.9402985074626866,0.043358568479008944
0.2498256266117096,0.33185240626335144,0.8689582943916321,0.8735504746437073,0.022355571243675727,0.945273631840796,0.04367816091954023
0.23766693472862244,0.33175578713417053,0.8703413605690002,0.8749334812164307,0.022711058263971462,0.9502487562189055,0.0443618627337127
0.2444627732038498,0.33097758889198303,0.8727502226829529,0.877258837223053,0.022900763358778626,0.9402985074626866,0.044712562100780694
0.24248351156711578,0.3192860782146454,0.8782025575637817,0.8831101655960083,0.023779247202441504,0.9303482587064676,0.04637321760694358
0.23283560574054718,0.2978438138961792,0.8862119317054749,0.8905876874923706,0.025366250678241997,0.9303482587064676,0.04938597649544434
0.22309832274913788,0.2747228443622589,0.894840657711029,0.898779571056366,0.02709034997803485,0.9203980099502488,0.052631578947368425
0.21613368391990662,0.2551792562007904,0.9008514881134033,0.9047980904579163,0.02875796673402767,0.9203980099502488,0.0557732891166717
0.22822441160678864,0.24763846397399902,0.9036175608634949,0.9068954586982727,0.02938840349483717,0.9203980099502488,0.05695812807881773
0.2162562608718872,0.24170391261577606,0.905266523361206,0.9082632660865784,0.029814665592264304,0.9203980099502488,0.05775835154542616
0.22571887075901031,0.23751211166381836,0.906843364238739,0.9096463322639465,0.03025842329080798,0.9203980099502488,0.05859065716547902
0.21356426179409027,0.2225295454263687,0.9123944640159607,0.9154216647148132,0.032263690268573425,0.9203980099502488,0.062342038753159225
0.22920282185077667,0.2102888971567154,0.9169310927391052,0.9197379946708679,0.03394495412844037,0.9203980099502488,0.06547513714386835
0.22144348919391632,0.19884313642978668,0.9223150014877319,0.9251333475112915,0.03612801884940114,0.9154228855721394,0.06951265583679637
0.22061125934123993,0.19460511207580566,0.9256205558776855,0.9284313917160034,0.03754616331555191,0.9104477611940298,0.07211822660098521
0.21400980651378632,0.19663618505001068,0.926403284072876,0.9287809729576111,0.037914691943127965,0.9154228855721394,0.07281361297981798
0.21197697520256042,0.19831013679504395,0.9265020489692688,0.9287657737731934,0.037906880922950144,0.9154228855721394,0.07279920870425322
0.21175947785377502,0.19597481191158295,0.9273303747177124,0.9296168684959412,0.03815679733110926,0.9104477611940298,0.0732439463678207
0.20698292553424835,0.19115501642227173,0.9292111396789551,0.9318053722381592,0.03933791917454858,0.9104477611940298,0.0754172676694828
0.2028040736913681,0.18296517431735992,0.9329270720481873,0.934829831123352,0.04088968771062682,0.9054726368159204,0.07824591573516766
0.20140285789966583,0.17561906576156616,0.936027467250824,0.9379302859306335,0.04263839811542992,0.900497512437811,0.08142150247413406
0.2081083357334137,0.16730910539627075,0.9394090175628662,0.9415930509567261,0.04520479520479521,0.900497512437811,0.08608799048751485
0.19410179555416107,0.16055169701576233,0.9419509172439575,0.9440703988075256,0.046887210210992444,0.8955223880597015,0.08910891089108912
0.20135411620140076,0.1557864546775818,0.9430603981018066,0.9452406764030457,0.04736562001064396,0.8855721393034826,0.08992169739833292
0.20523224771022797,0.15091243386268616,0.9433149695396423,0.9458485841751099,0.04836109618484686,0.8955223880597015,0.09176650522559267
0.19162268936634064,0.15066373348236084,0.9425740242004395,0.9451342821121216,0.04775802600159194,0.8955223880597015,0.0906801007556675
